2024-08-03,47,3,7,0,0,26,20
2024-08-04,45,3,7,0,0,18,17
2024-08-05,44,3,5,0,0,83,60
2024-08-06,43,4,4,0,0,90,78
2024-08-07,44,5,4,0,0,92,66
2024-08-08,38,5,4,0,0,93,56
2024-08-09,35,5,7,0,0,28,-4
2024-08-10,50,5,14,0,0,-5,-7
2024-08-11,49,4,12,0,0,-4,-7
2024-08-12,35,4,6,0,0,47,17
2024-08-13,25,5,4,0,0,44,39
2024-08-14,24,4,4,0,0,41,36
2024-08-15,25,4,4,0,0,72,31
2024-08-16,26,4,5,0,0,89,17
2024-08-17,21,2,3,0,0,84,21
2024-08-18,20,3,3,0,0,86,49
2024-08-19,21,3,3,0,0,56,38
2024-08-20,17,3,4,0,0,25,14
2024-08-21,18,4,4,0,0,9,-15
2024-08-22,19,4,4,0,0,5,-2
2024-08-23,22,4,4,0,0,3,-1
2024-08-24,109,3,11,0,0,2,-5
2024-08-25,58,4,6,0,0,-3,-5
2024-08-26,72,4,4,0,0,0,-5
2024-08-27,36,4,4,0,0,60,2
2024-08-28,32,4,2,0,0,27,23
2024-08-29,35,3,3,0,0,42,32
2024-08-30,27,3,4,0,0,33,15
2024-08-31,23,4,3,0,0,26,18
2024-09-01,21,3,4,0,0,42,13
2024-09-02,19,4,3,0,0,114,94
2024-09-03,18,5,2,0,0,127,55
2024-09-04,15,5,6,0,0,106,65
2024-09-05,16,4,3,0,0,32,9
2024-09-06,20,3,3,0,0,34,17
2024-09-07,17,6,4,0,0,10,5
2024-09-08,15,3,4,0,0,16,6
2024-09-09,26,6,4,0,0,3,-3
2024-09-10,27,9,4,0,0,4,-1
2024-09-11,16,3,3,0,0,14,10
2024-09-12,17,4,4,0,0,6,1
2024-09-13,18,12,3,0,0,23,20
2024-09-14,15,4,3,0,0,10,4
2024-09-15,15,4,2,0,0,10,8
2024-09-16,17,4,2,0,0,44,37
2024-09-17,17,4,2,0,0,43,33
2024-09-18,17,3,2,0,0,25,20
2024-09-19,15,6,2,0,0,17,13
2024-09-20,17,6,2,0,0,16,8
2024-09-21,27,6,3,0,0,13,9
2024-09-22,19,4,2,0,0,40,27
2024-09-23,21,7,2,0,0,31,18
2024-09-24,20,3,2,0,0,21,16
2024-09-25,20,3,2,0,0,10,5
2024-09-26,22,5,3,0,0,13,11
2024-09-27,19,4,4,0,0,12,6
2024-09-28,21,2,2,0,0,21,3
2024-09-29,22,5,2,0,0,22,0
2024-09-30,21,5,2,0,0,22,12
2024-10-01,22,8,8,0,0,31,27
2024-10-02,23,5,3,0,0,54,42
2024-10-03,22,5,4,0,0,45,41
2024-10-04,20,3,2,0,0,54,50
2024-10-05,19,4,1,0,0,31,27
2024-10-06,19,3,2,0,0,27,24
2024-10-07,20,11,1,0,0,40,38
2024-10-08,19,6,2,0,0,31,24
2024-10-09,22,4,18,0,0,12,8
2024-10-10,21,5,2,0,0,18,14
2024-10-11,31,6,10,0,0,19,4
2024-10-12,26,3,5,0,0,12,3
2024-10-13,22,6,9,0,0,16,10
2024-10-14,20,14,4,0,0,98,51
2024-10-15,21,14,4,0,0,62,47
2024-10-16,20,7,3,0,0,14,7
2024-10-17,20,7,5,0,0,2,2
2024-10-18,20,6,5,0,0,15,10
2024-10-19,18,6,2,0,0,9,5
2024-10-20,20,4,4,0,0,3,1
2024-10-21,22,8,6,0,0,0,-2
2024-10-22,22,6,6,0,684,16,3
2024-10-23,23,5,4,0,514,5,-1
2024-10-24,20,5,4,0,514,36,17
2024-10-25,19,4,2,0,0,22,16
2024-10-26,17,2,2,0,0,49,2
2024-10-27,21,8,6,0,0,1,-11
2024-10-28,19,9,17,0,0,23,15
2024-10-29,22,4,5,0,0,131,102
2024-10-30,23,4,3,0,182,11,4
2024-10-31,22,4,2,0,0,18,8
2024-11-01,19,3,2,0,0,4,1
2024-11-02,23,2,2,0,0,15,11
2024-11-03,20,3,2,0,0,7,5
2024-11-04,19,15,3,0,197,102,16
2024-11-05,18,9,2,0,0,100,40
2024-11-06,18,9,2,0,0,197,53
2024-11-07,18,4,2,0,0,122,81
2024-11-08,22,7,2,0,0,99,69
2024-11-09,23,1,1,0,0,96,76
2024-11-10,18,6,1,0,0,103,103
2024-11-11,19,8,1,0,0,119,119
2024-11-12,19,3,1,0,0,165,125
2024-11-13,19,3,2,0,0,109,69
2024-11-14,21,3,7,0,0,48,32
2024-11-15,20,2,2,0,0,22,14
2024-11-16,25,1,5,0,0,8,-1
2024-11-17,28,2,3,0,0,24,12
2024-11-18,17,44,4,0,0,93,74
