2024-01-05 16:00:00,43.17,95.29,32.01
2024-01-05 17:00:00,43.30,95.34,31.99
2024-01-05 18:00:00,43.15,106.63,33.09
2024-01-05 19:00:00,43.51,94.18,33.22
2024-01-05 20:00:00,43.53,85.30,33.43
2024-01-05 21:00:00,43.23,38.03,33.39
2024-01-05 22:00:00,43.21,14.46,34.57
2024-01-05 23:00:00,43.31,14.03,34.45
2024-01-06 00:00:00,42.75,10.10,38.29
2024-01-06 01:00:00,43.34,10.14,38.56
2024-01-06 02:00:00,43.38,10.11,38.70
2024-01-06 03:00:00,43.39,10.20,38.99
2024-01-06 04:00:00,43.50,10.26,38.56
2024-01-06 05:00:00,43.58,10.36,37.93
2024-01-06 06:00:00,43.21,13.95,30.79
2024-01-06 07:00:00,42.88,14.18,30.52
2024-01-06 08:00:00,43.11,14.45,31.57
2024-01-06 09:00:00,43.06,16.39,31.59
2024-01-06 10:00:00,42.99,17.66,31.53
2024-01-06 11:00:00,42.89,16.11,31.47
2024-01-06 12:00:00,43.14,15.36,30.32
2024-01-06 13:00:00,43.27,15.76,30.42
2024-01-06 14:00:00,43.30,24.55,30.39
2024-01-06 15:00:00,43.32,31.51,30.32
2024-01-06 16:00:00,43.42,45.68,30.23
2024-01-06 17:00:00,43.45,47.73,30.15
2024-01-06 18:00:00,43.59,35.15,30.86
2024-01-06 19:00:00,43.53,31.01,30.88
2024-01-06 20:00:00,43.63,19.27,31.05
2024-01-06 21:00:00,43.41,17.60,32.00
2024-01-06 22:00:00,43.21,14.89,31.49
2024-01-06 23:00:00,43.51,14.18,31.62
2024-01-07 00:00:00,41.94,10.84,31.82
2024-01-07 01:00:00,42.05,11.03,31.94
2024-01-07 02:00:00,42.19,10.96,32.45
2024-01-07 03:00:00,42.19,11.09,33.11
2024-01-07 04:00:00,42.22,11.05,32.27
2024-01-07 05:00:00,42.26,11.16,32.96
2024-01-07 06:00:00,42.19,13.49,28.42
2024-01-07 07:00:00,42.37,13.76,28.41
2024-01-07 08:00:00,42.33,13.73,28.39
2024-01-07 09:00:00,42.17,14.32,28.49
2024-01-07 10:00:00,42.14,14.29,28.60
2024-01-07 11:00:00,42.07,14.27,28.09
2024-01-07 12:00:00,41.45,14.88,28.71
2024-01-07 13:00:00,41.80,14.95,29.04
2024-01-07 14:00:00,41.57,15.78,28.95
2024-01-07 15:00:00,41.79,15.47,28.86
2024-01-07 16:00:00,41.50,15.26,28.85
2024-01-07 17:00:00,42.10,15.02,31.01
2024-01-07 18:00:00,42.65,14.70,31.39
2024-01-07 19:00:00,42.37,14.40,30.56
2024-01-07 20:00:00,42.51,14.02,30.57
2024-01-07 21:00:00,42.69,15.23,30.09
2024-01-07 22:00:00,42.55,14.26,28.62
2024-01-07 23:00:00,42.37,13.41,28.95
2024-01-08 00:00:00,41.19,10.47,32.04
2024-01-08 01:00:00,41.14,10.44,30.74
2024-01-08 02:00:00,41.22,10.37,31.07
2024-01-08 03:00:00,41.62,10.40,31.45
2024-01-08 04:00:00,41.29,10.38,30.12
2024-01-08 05:00:00,41.26,10.50,31.22
2024-01-08 06:00:00,41.14,13.58,26.86
2024-01-08 07:00:00,40.87,13.88,25.75
2024-01-08 08:00:00,41.02,14.01,25.76
2024-01-08 09:00:00,41.17,13.98,26.84
2024-01-08 10:00:00,41.19,14.02,25.83
2024-01-08 11:00:00,40.72,13.94,26.35
2024-01-08 12:00:00,40.66,14.51,27.10
2024-01-08 13:00:00,40.37,14.59,27.23
2024-01-08 14:00:00,40.38,15.15,26.90
2024-01-08 15:00:00,40.54,14.55,27.54
2024-01-08 16:00:00,40.62,13.92,28.57
2024-01-08 17:00:00,40.67,13.98,29.14
2024-01-08 18:00:00,40.90,13.66,29.26
2024-01-08 19:00:00,41.20,13.67,28.74
2024-01-08 20:00:00,41.63,13.58,28.83
2024-01-08 21:00:00,41.54,14.27,29.09
2024-01-08 22:00:00,41.54,13.91,29.75
2024-01-08 23:00:00,41.47,13.45,30.10
2024-01-09 00:00:00,43.37,10.22,29.48
2024-01-09 01:00:00,44.24,10.05,29.30
2024-01-09 02:00:00,44.60,10.02,29.40
2024-01-09 03:00:00,44.74,10.01,29.66
2024-01-09 04:00:00,44.33,10.02,29.43
2024-01-09 05:00:00,45.70,9.97,29.34
2024-01-09 06:00:00,41.32,12.79,27.78
2024-01-09 07:00:00,41.34,12.57,28.12
2024-01-09 08:00:00,41.17,12.92,27.29
2024-01-09 09:00:00,41.15,12.97,27.44
2024-01-09 10:00:00,41.01,12.89,27.53
2024-01-09 11:00:00,40.89,12.75,27.17
2024-01-09 12:00:00,40.31,13.98,27.36
2024-01-09 13:00:00,40.28,14.50,27.18
2024-01-09 14:00:00,40.45,14.17,27.23
2024-01-09 15:00:00,40.71,14.48,27.12
2024-01-09 16:00:00,40.83,13.44,28.00
2024-01-09 17:00:00,41.42,13.75,28.10
2024-01-09 18:00:00,41.48,13.62,27.99
2024-01-09 19:00:00,41.57,13.28,28.06
2024-01-09 20:00:00,41.33,13.16,28.09
2024-01-09 21:00:00,41.31,13.54,28.40
2024-01-09 22:00:00,42.04,13.32,28.21
2024-01-09 23:00:00,43.79,13.46,28.04
2024-01-10 00:00:00,40.26,10.02,30.01
2024-01-10 01:00:00,41.26,9.42,30.27
2024-01-10 02:00:00,41.44,9.49,30.14
2024-01-10 03:00:00,43.02,9.41,30.21
2024-01-10 04:00:00,42.44,9.54,30.32
2024-01-10 05:00:00,42.05,9.44,30.04
2024-01-10 06:00:00,39.52,12.47,28.87
2024-01-10 07:00:00,39.50,12.50,28.45
2024-01-10 08:00:00,39.91,12.45,28.33
2024-01-10 09:00:00,39.88,12.47,28.13
2024-01-10 10:00:00,39.73,12.37,27.79
2024-01-10 11:00:00,39.34,12.53,27.56
2024-01-10 12:00:00,39.21,12.45,27.72
2024-01-10 13:00:00,39.00,12.39,28.28
2024-01-10 14:00:00,43.68,14.74,29.07
2024-01-10 15:00:00,45.73,14.94,30.44
2024-01-10 16:00:00,45.16,13.98,31.52
2024-01-10 17:00:00,52.79,15.92,32.03
2024-01-10 18:00:00,44.33,15.83,32.19
2024-01-10 19:00:00,44.30,15.70,32.77
2024-01-10 20:00:00,47.83,12.15,32.91
2024-01-10 21:00:00,48.39,12.35,33.18
2024-01-10 22:00:00,49.76,11.67,33.76
2024-01-10 23:00:00,48.93,11.57,34.51
2024-01-11 00:00:00,48.20,11.04,33.93
2024-01-11 01:00:00,48.28,11.15,33.21
2024-01-11 02:00:00,48.13,11.13,33.40
2024-01-11 03:00:00,46.97,11.49,33.49
2024-01-11 04:00:00,46.80,11.55,33.45
2024-01-11 05:00:00,47.73,12.84,32.96
2024-01-11 06:00:00,49.78,15.02,31.45
2024-01-11 07:00:00,47.52,17.74,28.94
2024-01-11 08:00:00,44.84,15.10,28.28
2024-01-11 09:00:00,43.59,15.04,26.86
2024-01-11 10:00:00,41.20,13.95,26.69
2024-01-11 11:00:00,40.99,14.82,26.13
2024-01-11 12:00:00,42.89,19.16,26.40
2024-01-11 13:00:00,43.33,20.08,26.56
2024-01-11 14:00:00,43.00,30.18,26.54
2024-01-11 15:00:00,42.83,28.24,26.97
2024-01-11 16:00:00,41.93,31.47,26.74
2024-01-11 17:00:00,41.12,30.47,27.71
2024-01-11 18:00:00,41.18,30.08,28.61
2024-01-11 19:00:00,41.07,22.16,28.41
2024-01-11 20:00:00,40.89,15.33,29.17
2024-01-11 21:00:00,40.96,13.51,31.88
2024-01-11 22:00:00,40.38,12.87,33.69
2024-01-11 23:00:00,40.30,12.80,34.14
2024-01-12 00:00:00,39.73,9.76,34.00
2024-01-12 01:00:00,39.71,9.49,34.10
2024-01-12 02:00:00,39.72,9.47,34.42
2024-01-12 03:00:00,41.51,9.46,34.26
2024-01-12 04:00:00,41.53,9.47,34.13
2024-01-12 05:00:00,40.92,9.48,33.89
2024-01-12 06:00:00,39.74,11.83,31.99
2024-01-12 07:00:00,40.09,12.10,30.48
2024-01-12 08:00:00,40.17,12.14,30.42
2024-01-12 09:00:00,40.31,12.34,29.14
2024-01-12 10:00:00,40.02,12.32,29.64
2024-01-12 11:00:00,40.17,12.50,28.66
2024-01-12 12:00:00,40.23,14.54,28.06
2024-01-12 13:00:00,39.81,16.43,28.23
2024-01-12 14:00:00,39.94,17.05,28.38
2024-01-12 15:00:00,40.26,16.61,28.39
2024-01-12 16:00:00,40.71,17.94,28.38
2024-01-12 17:00:00,40.86,16.88,28.15
2024-01-12 18:00:00,40.58,16.06,30.94
2024-01-12 19:00:00,40.83,15.04,30.05
2024-01-12 20:00:00,40.46,13.53,30.30
2024-01-12 21:00:00,40.09,12.16,30.85
2024-01-12 22:00:00,40.68,11.87,33.77
2024-01-12 23:00:00,40.53,11.81,33.27
2024-01-13 00:00:00,42.74,10.13,33.07
2024-01-13 01:00:00,42.75,9.96,33.36
2024-01-13 02:00:00,42.97,10.02,33.43
2024-01-13 03:00:00,42.75,9.92,31.87
2024-01-13 04:00:00,42.57,9.95,31.72
2024-01-13 05:00:00,42.38,10.08,31.52
2024-01-13 06:00:00,41.64,12.31,29.43
2024-01-13 07:00:00,41.15,12.72,29.43
2024-01-13 08:00:00,42.08,12.71,28.16
2024-01-13 09:00:00,41.22,13.25,26.78
2024-01-13 10:00:00,41.20,13.28,27.25
2024-01-13 11:00:00,41.35,13.36,27.17
2024-01-13 12:00:00,40.83,13.63,26.36
2024-01-13 13:00:00,40.44,13.73,26.35
2024-01-13 14:00:00,40.33,15.20,26.23
2024-01-13 15:00:00,40.25,15.54,26.18
2024-01-13 16:00:00,40.14,15.01,26.24
2024-01-13 17:00:00,39.57,14.97,26.19
2024-01-13 18:00:00,39.16,14.79,27.96
2024-01-13 19:00:00,39.67,14.37,28.14
2024-01-13 20:00:00,39.63,14.13,28.34
